user_id,id,price,beds,livings,wc,area,street_width,age,street_direction,ketchen,furnished,district,width,length,advertiser_type,city_side,district_en,time_on_market,time_since_update,last_update_year,last_update_month,last_update_day,last_update_hour,create_time_year,create_time_month,create_time_day,create_time_hour,latitude,longitude,squareness,regular_shapeness
1363638,4541360,425000,3,1,2,123,30,10,2,0,0,حي ظهرة لبن,1.0,123.0,exclusive_marketer,west,Dhahrat Laban Dist.,33,11,2022,8,11,23,2022,7,21,10,24.630842,46.526016,0.008130081300813009,1.0
2494481,4559501,580000,3,1,3,150,30,0,5,1,0,حي ظهرة لبن,15.0,10.0,normal_marketer,west,Dhahrat Laban Dist.,28,16,2022,8,7,15,2022,7,26,13,24.645166,46.566322,0.6666666666666666,1.0
1983866,3691660,700000,5,2,5,200,40,0,3,1,0,حي طويق,,,normal_marketer,west,Tuwik Dist.,287,56,2022,6,28,1,2021,11,9,19,24.56031,46.577274,,
1644561,4352921,530000,5,1,3,182,23,7,1,1,0,حي ظهرة لبن,182.0,1.0,exclusive_marketer,west,Dhahrat Laban Dist.,89,11,2022,8,12,11,2022,5,26,0,24.640747,46.549622,0.005494505494505495,1.0
1466129,3861740,610000,3,2,5,175,20,0,2,1,0,حي طويق,,,owner,west,Tuwik Dist.,237,16,2022,8,7,5,2021,12,28,22,24.563008,46.56157,,
442175,4482059,650000,3,2,2,130,19,0,1,1,0,حي طويق,10.0,13.0,normal_marketer,west,Tuwik Dist.,54,54,2022,6,30,0,2022,6,30,0,24.564877,46.567849,0.7692307692307693,1.0
1644561,4094898,740000,4,1,4,170,20,4,3,1,0,حي ظهرة لبن,,,exclusive_marketer,west,Dhahrat Laban Dist.,173,11,2022,8,12,11,2022,3,3,11,24.655091,46.561105,,
2004947,4595434,645000,3,1,3,167,20,0,2,1,0,حي طويق,10.0,17.0,normal_marketer,west,Tuwik Dist.,18,11,2022,8,12,13,2022,8,4,23,24.563633,46.568451,0.5882352941176471,0.9823529411764705
2019616,4609492,850000,2,1,2,200,20,0,4,1,0,حي المهدية,20.0,10.0,exclusive_marketer,west,Al Mahdiyah Dist.,15,15,2022,8,8,19,2022,8,8,19,24.663469,46.517139,0.5,1.0
1399463,4560614,780000,1,1,3,267,31,0,4,1,0,حي ظهرة لبن,13.0,23.0,owner,west,Dhahrat Laban Dist.,28,12,2022,8,11,20,2022,7,26,18,24.604351,46.537221,0.5652173913043478,0.8929765886287625
366978,4012934,830000,6,2,3,210,30,0,1,1,0,حي ظهرة لبن,,,exclusive_marketer,west,Dhahrat Laban Dist.,196,22,2022,8,1,19,2022,2,8,6,24.620674,46.522732,,
1606269,4288620,635000,3,2,3,180,25,0,1,1,0,حي طويق,,,exclusive_marketer,west,Tuwik Dist.,107,14,2022,8,9,4,2022,5,8,6,24.579123,46.541472,,
1901530,3972062,550000,5,1,3,180,30,,4,1,0,حي طويق,,,exclusive_marketer,west,Tuwik Dist.,208,25,2022,7,29,16,2022,1,27,13,24.593445,46.547192,,
2438395,4254644,950000,7,2,5,260,30,1,1,1,0,حي ظهرة لبن,30.0,12.0,owner,west,Dhahrat Laban Dist.,125,29,2022,7,25,10,2022,4,19,23,24.62087,46.53392,0.4,0.7222222222222222
1286865,4440315,500000,3,2,3,114,26,0,1,1,0,حي طويق,,,,west,Tuwik Dist.,65,15,2022,8,8,15,2022,6,18,23,24.551676,46.562413,,
1363638,4539508,452000,3,1,2,132,30,10,3,0,0,حي ظهرة لبن,1.0,132.0,exclusive_marketer,west,Dhahrat Laban Dist.,34,11,2022,8,11,23,2022,7,20,19,24.630493,46.525951,0.007575757575757576,1.0
467069,3713575,715000,7,2,5,280,30,,2,1,0,حي طويق,,,exclusive_marketer,west,Tuwik Dist.,280,14,2022,8,9,11,2021,11,16,12,24.578468,46.555561,,
1606269,4488975,600000,3,1,5,155,20,0,1,1,0,حي طويق,10.0,15.0,exclusive_marketer,west,Tuwik Dist.,52,18,2022,8,5,20,2022,7,2,15,24.55707,46.523857,0.6666666666666666,1.0333333333333334
1565921,4522246,660000,4,1,3,157,30,5,7,1,0,حي ظهرة لبن,,,normal_marketer,west,Dhahrat Laban Dist.,38,11,2022,8,12,13,2022,7,16,11,24.63768,46.562092,,
80808,4209998,550000,1,0,3,200,30,0,2,1,0,حي الحزم,,,normal_marketer,west,Al Hazm Dist.,139,15,2022,8,7,22,2022,4,6,0,24.536625,46.63687,,
2380258,4388824,640000,3,1,3,177,20,,2,1,0,حي طويق,10.0,17.0,exclusive_marketer,west,Tuwik Dist.,79,11,2022,8,12,13,2022,6,5,14,24.565697,46.571615,0.5882352941176471,1.0411764705882354
969490,4093317,500000,5,1,3,190,30,0,1,1,0,حي طويق,,,exclusive_marketer,west,Tuwik Dist.,174,14,2022,8,9,15,2022,3,2,20,24.554701,46.573791,,
1363638,4455125,425000,3,1,2,130,30,9,2,0,0,حي ظهرة لبن,1.0,130.0,exclusive_marketer,west,Dhahrat Laban Dist.,62,11,2022,8,11,23,2022,6,22,16,24.64102,46.552055,0.007692307692307693,1.0
1996592,4525313,490000,2,2,3,120,24,0,1,1,0,حي السويدي,9.0,13.0,normal_marketer,west,Al Suwaidi Dist.,37,12,2022,8,11,1,2022,7,17,3,24.591228,46.671935,0.6923076923076923,1.0256410256410255
80808,4102924,450000,1,0,2,100,5,10,2,1,0,حي ظهرة لبن,,,owner,west,Dhahrat Laban Dist.,171,15,2022,8,7,22,2022,3,5,20,24.65547,46.578802,,
1463607,4130960,640000,5,1,4,200,30,0,1,1,0,حي ظهرة نمار,,,owner,west,Dahrat Nimar Dist.,163,13,2022,8,10,12,2022,3,13,18,24.56345,46.600738,,
933537,4476980,450000,3,1,3,127,5,,4,1,0,حي ظهرة لبن,,,normal_marketer,west,Dhahrat Laban Dist.,56,18,2022,8,5,1,2022,6,28,16,24.655107,46.559521,,
1008384,4587173,750000,5,1,4,235,30,0,3,1,0,حي طويق,,,normal_marketer,west,Tuwik Dist.,20,13,2022,8,10,15,2022,8,2,21,24.559739,46.552788,,
446180,4612003,630000,4,1,2,180,30,,1,1,0,حي طويق,,,owner,west,Tuwik Dist.,14,11,2022,8,12,10,2022,8,9,13,24.556011,46.529948,,
1286865,4569037,1200000,3,2,2,139,31,0,3,1,0,حي عرقة,,,,west,Arga Dist.,25,12,2022,8,11,15,2022,7,28,23,24.68462,46.593245,,
667,4322278,630000,5,2,3,900,40,0,3,1,0,حي ظهرة نمار,30.0,30.0,normal_marketer,west,Dahrat Nimar Dist.,98,14,2022,8,9,20,2022,5,17,17,24.566393,46.595577,1.0,1.0
1008384,3734905,550000,5,1,5,180,30,0,2,1,0,حي الحزم,,,normal_marketer,west,Al Hazm Dist.,274,91,2022,5,24,11,2021,11,22,12,24.532847,46.634987,,
1713492,4214095,500000,4,1,2,176,36,7,3,1,0,حي طويق,,,owner,west,Tuwik Dist.,138,44,2022,7,10,0,2022,4,7,2,24.565937,46.550539,,
1606269,4245853,635000,3,1,3,180,20,0,2,1,0,حي طويق,,,owner,west,Tuwik Dist.,128,11,2022,8,12,5,2022,4,16,23,24.559132,46.566939,,
2356514,4534060,620000,4,2,4,180,30,0,9,1,0,حي طويق,,,agent,west,Tuwik Dist.,35,11,2022,8,12,14,2022,7,19,12,24.554895,46.514305,,
1983866,3928431,660000,3,1,3,184,34,0,3,1,0,حي طويق,,,owner,west,Tuwik Dist.,220,56,2022,6,28,1,2022,1,15,16,24.568414,46.545806,,
35640,3725796,800000,3,1,2,107,30,,5,1,0,حي عرقة,,,exclusive_marketer,west,Arga Dist.,276,12,2022,8,11,13,2021,11,19,23,24.688084,46.597595,,
2004947,4568843,440000,3,1,2,117,32,6,3,1,0,حي ظهرة لبن,15.0,8.0,agent,west,Dhahrat Laban Dist.,25,11,2022,8,12,15,2022,7,28,22,24.628695,46.525556,0.5333333333333333,0.975
1363638,4539447,430000,3,1,2,123,30,10,3,0,0,حي ظهرة لبن,1.0,123.0,exclusive_marketer,west,Dhahrat Laban Dist.,34,11,2022,8,11,23,2022,7,20,19,24.630207,46.525772,0.008130081300813009,1.0
1644561,3999439,550000,3,1,3,136,20,3,1,0,0,حي الحزم,,,exclusive_marketer,west,Al Hazm Dist.,200,11,2022,8,12,11,2022,2,4,11,24.544296,46.650749,,
1463607,3668092,680000,5,2,2,260,20,0,1,1,0,حي طويق,,,exclusive_marketer,west,Tuwik Dist.,295,13,2022,8,10,12,2021,11,1,18,24.553027,46.553896,,
1386506,4220965,620000,3,1,4,160,24,,7,1,0,حي طويق,,,normal_marketer,west,Tuwik Dist.,136,13,2022,8,10,16,2022,4,9,3,24.559102,46.554674,,
1868215,3721949,610000,5,1,3,184,30,0,4,1,0,حي ظهرة نمار,,,exclusive_marketer,west,Dahrat Nimar Dist.,278,16,2022,8,7,1,2021,11,18,17,24.553701,46.592289,,
1314448,4466493,750000,5,1,5,290,5,0,3,1,0,حي ظهرة نمار,,,exclusive_marketer,west,Dahrat Nimar Dist.,59,59,2022,6,25,19,2022,6,25,19,24.554073,46.610742,,
667,4614137,1000000,5,2,4,900,32,0,2,1,0,حي لبن,30.0,30.0,normal_marketer,west,Laban Dist.,13,13,2022,8,9,20,2022,8,9,20,24.637056,46.600101,1.0,1.0
2100470,4542067,650000,3,0,4,190,21,0,6,1,0,حي طويق,,,agent,west,Tuwik Dist.,33,13,2022,8,10,14,2022,7,21,14,24.562468,46.54833,,
259288,4217156,680000,4,2,3,137,31,0,2,1,0,حي ظهرة لبن,,,agent,west,Dhahrat Laban Dist.,137,12,2022,8,11,14,2022,4,8,0,24.622265,46.511738,,
117062,4213695,670000,3,1,2,125,36,0,4,0,0,حي ظهرة لبن,10.0,12.0,normal_marketer,west,Dhahrat Laban Dist.,138,21,2022,8,2,17,2022,4,7,0,24.63616,46.553162,0.8333333333333334,1.0416666666666667
1868215,3539279,580000,7,2,4,200,30,0,2,1,0,حي طويق,,,exclusive_marketer,west,Tuwik Dist.,345,16,2022,8,7,1,2021,9,12,18,24.558939,46.539394,,
396556,3806135,730000,4,2,4,250,20,,2,1,0,حي طويق,,,normal_marketer,west,Tuwik Dist.,253,16,2022,8,7,18,2021,12,13,17,24.567562,46.538771,,
1399463,4540582,615000,4,1,3,190,30,0,3,1,0,حي طويق,10.0,17.0,owner,west,Tuwik Dist.,33,12,2022,8,11,20,2022,7,21,0,24.582722,46.534349,0.5882352941176471,1.1176470588235294
37757,4483699,850000,7,2,5,259,30,3,2,1,0,حي ظهرة لبن,15.0,17.0,exclusive_marketer,west,Dhahrat Laban Dist.,54,34,2022,7,20,16,2022,6,30,15,24.632053,46.544296,0.8823529411764706,1.0156862745098039
1463607,4151885,625000,5,1,3,180,30,0,1,1,0,حي طويق,,,owner,west,Tuwik Dist.,157,20,2022,8,3,1,2022,3,19,17,24.557829,46.529251,,
905991,4590544,550000,6,1,3,195,30,0,2,1,0,حي طويق,15.0,13.0,exclusive_marketer,west,Tuwik Dist.,20,13,2022,8,10,10,2022,8,3,18,24.560324,46.577763,0.8666666666666667,1.0
1031921,4484550,700000,5,1,3,136,30,0,3,1,1,حي ظهرة لبن,,,owner,west,Dhahrat Laban Dist.,54,11,2022,8,12,12,2022,6,30,19,24.631867,46.569137,,
427718,4423473,580000,5,1,3,215,30,0,8,1,1,حي طويق,21.0,10.0,owner,west,Tuwik Dist.,70,14,2022,8,9,15,2022,6,14,15,24.55547,46.570148,0.47619047619047616,1.0238095238095237
1363638,4541399,470000,3,1,2,117,30,10,2,0,0,حي ظهرة لبن,1.0,117.0,exclusive_marketer,west,Dhahrat Laban Dist.,33,11,2022,8,11,23,2022,7,21,11,24.630474,46.525917,0.008547008547008548,1.0
944378,4622185,640000,4,2,4,175,19,0,1,1,0,حي طويق,12.0,15.0,normal_marketer,west,Tuwik Dist.,12,11,2022,8,12,12,2022,8,11,19,24.566141,46.568483,0.8,0.9722222222222222
467069,4467061,660000,5,1,3,190,30,0,3,1,0,حي طويق,15.0,12.0,exclusive_marketer,west,Tuwik Dist.,58,14,2022,8,9,11,2022,6,25,22,24.585636,46.576527,0.8,1.0555555555555556
2180186,4342250,595000,3,1,2,160,26,1,5,1,0,حي طويق,12.0,24.0,normal_marketer,west,Tuwik Dist.,92,13,2022,8,10,12,2022,5,23,8,24.578233,46.545642,0.5,0.5555555555555556
2247976,4573736,770000,4,1,4,250,30,0,3,1,0,حي طويق,10.0,25.0,normal_marketer,west,Tuwik Dist.,24,12,2022,8,11,3,2022,7,30,16,24.562042,46.556543,0.4,1.0
2478645,4539558,600000,4,1,3,184,30,0,2,1,0,حي طويق,10.0,18.0,exclusive_marketer,west,Tuwik Dist.,34,11,2022,8,12,14,2022,7,20,19,24.579134,46.556374,0.5555555555555556,1.0222222222222221
479569,4043520,750000,6,2,3,260,30,0,2,1,0,حي طويق,,,,west,Tuwik Dist.,188,19,2022,8,4,16,2022,2,16,13,24.560976,46.544884,,
1444011,4333007,745000,7,2,5,275,30,0,3,1,0,حي طويق,13.0,21.0,exclusive_marketer,west,Tuwik Dist.,95,16,2022,8,7,0,2022,5,20,17,24.56041,46.554634,0.6190476190476191,1.0073260073260073
1463607,3544974,750000,5,2,5,275,20,0,2,1,0,حي طويق,,,exclusive_marketer,west,Tuwik Dist.,343,13,2022,8,10,12,2021,9,14,20,24.571187,46.540679,,
2558029,4402805,840000,4,2,3,283,20,0,3,0,0,حي طويق,30.0,9.0,agent,west,Tuwik Dist.,75,72,2022,6,11,21,2022,6,8,23,24.561356,46.545082,0.3,1.048148148148148
1565921,4516753,820000,5,1,3,171,30,3,3,1,0,حي ظهرة لبن,,,normal_marketer,west,Dhahrat Laban Dist.,40,11,2022,8,12,13,2022,7,14,14,24.639848,46.552655,,
2380258,4381922,595000,3,0,4,185,30,0,1,1,0,حي طويق,10.0,18.0,normal_marketer,west,Tuwik Dist.,81,11,2022,8,12,13,2022,6,3,16,24.566549,46.555218,0.5555555555555556,1.0277777777777777
2405716,4470288,700000,5,1,3,169,30,3,1,0,0,حي ظهرة لبن,,,normal_marketer,west,Dhahrat Laban Dist.,58,11,2022,8,12,11,2022,6,26,19,24.640733,46.559564,,
2100470,4621431,760000,4,2,5,260,30,0,6,1,0,حي طويق,,,owner,west,Tuwik Dist.,12,11,2022,8,11,22,2022,8,11,16,24.55607,46.549208,,
1404340,4200548,640000,2,2,4,180,30,0,2,1,0,حي طويق,,,normal_marketer,west,Tuwik Dist.,142,86,2022,5,29,14,2022,4,3,2,24.591465,46.56132,,
549372,4362628,670000,4,1,4,190,5,0,4,1,0,حي طويق,,,exclusive_marketer,west,Tuwik Dist.,86,37,2022,7,17,2,2022,5,29,3,24.560737,46.55943,,
848600,4509810,650000,5,5,5,221,30,5,2,1,0,حي ظهرة لبن,15.0,15.0,normal_marketer,west,Dhahrat Laban Dist.,42,11,2022,8,12,1,2022,7,12,0,24.624867,46.547371,1.0,0.9822222222222222
944348,4583302,750000,5,1,3,225,30,0,1,1,0,حي طويق,12.0,18.0,normal_marketer,west,Tuwik Dist.,21,11,2022,8,12,12,2022,8,1,22,24.570169,46.55304,0.6666666666666666,1.0416666666666667
301857,4499498,550000,4,1,3,166,30,5,2,0,0,حي ظهرة لبن,10.0,17.0,agent,west,Dhahrat Laban Dist.,49,12,2022,8,11,18,2022,7,5,18,24.623808,46.523407,0.5882352941176471,0.9764705882352941
2380258,4461466,500000,3,2,3,134,30,0,7,1,0,حي طويق,,,exclusive_marketer,west,Tuwik Dist.,60,11,2022,8,12,13,2022,6,24,10,24.567373,46.545308,,
1935432,4594219,750000,4,2,4,219,35,0,3,1,0,حي ظهرة لبن,,,normal_marketer,west,Dhahrat Laban Dist.,19,15,2022,8,8,17,2022,8,4,18,24.610233,46.503601,,
196469,4191912,550000,5,1,3,190,30,,3,1,0,حي ظهرة لبن,,,exclusive_marketer,west,Dhahrat Laban Dist.,145,15,2022,8,8,15,2022,3,30,22,24.630726,46.548328,,
418528,4620023,750000,4,1,3,150,30,0,3,1,0,حي ظهرة لبن,11.0,13.0,exclusive_marketer,west,Dhahrat Laban Dist.,12,12,2022,8,11,8,2022,8,11,8,24.632036,46.567036,0.8461538461538461,1.048951048951049
2380258,4216465,670000,3,1,4,193,30,0,3,1,0,حي طويق,10.0,19.0,exclusive_marketer,west,Tuwik Dist.,137,11,2022,8,12,13,2022,4,7,22,24.565296,46.569992,0.5263157894736842,1.0157894736842106
1983866,3825179,820000,1,1,3,220,60,0,1,1,0,حي ظهرة لبن,,,owner,west,Dhahrat Laban Dist.,247,56,2022,6,28,1,2021,12,19,14,24.641757,46.575644,,
1422475,4566202,450000,4,1,2,133,40,11,2,1,0,حي لبن,10.0,13.0,agent,west,Laban Dist.,26,12,2022,8,11,11,2022,7,28,8,24.634073,46.59634,0.7692307692307693,1.023076923076923
110782,4297545,640000,4,2,5,200,30,0,1,1,0,حي طويق,,,normal_marketer,west,Tuwik Dist.,105,20,2022,8,3,8,2022,5,10,20,24.557734,46.556511,,
482297,4448371,450000,4,1,2,132,30,10,3,1,0,حي ظهرة لبن,,,exclusive_marketer,west,Dhahrat Laban Dist.,63,15,2022,8,8,18,2022,6,20,22,24.63195,46.569244,,
1471411,4563732,650000,4,3,3,144,30,5,3,1,0,حي ظهرة لبن,10.0,14.0,normal_marketer,west,Dhahrat Laban Dist.,27,12,2022,8,11,13,2022,7,27,16,24.642665,46.571693,0.7142857142857143,1.0285714285714285
2356514,4333625,770000,2,1,3,134,30,0,4,1,0,حي لبن,,,normal_marketer,west,Laban Dist.,95,36,2022,7,18,19,2022,5,20,20,24.632268,46.614451,,
696572,4556729,530000,1,3,3,154,50,0,3,1,0,حي طويق,11.0,14.0,normal_marketer,west,Tuwik Dist.,29,11,2022,8,12,12,2022,7,25,18,24.566351,46.557829,0.7857142857142857,1.0
1475143,4475812,480000,4,2,3,146,5,5,1,1,0,حي ظهرة لبن,25.0,5.0,exclusive_marketer,west,Dhahrat Laban Dist.,56,56,2022,6,28,9,2022,6,28,9,24.62524,46.548267,0.2,1.168
1901530,4004493,750000,7,2,5,280,35,0,1,1,0,حي ظهرة نمار,,,exclusive_marketer,west,Dahrat Nimar Dist.,198,13,2022,8,10,17,2022,2,5,21,24.557922,46.612637,,
1244309,4611015,540000,4,1,2,127,30,10,1,0,0,حي لبن,10.0,12.0,agent,west,Laban Dist.,14,12,2022,8,11,17,2022,8,9,3,24.63876,46.590179,0.8333333333333334,1.0583333333333333
2146700,4522988,495000,3,1,3,135,30,0,3,1,0,حي طويق,10.0,14.0,normal_marketer,west,Tuwik Dist.,38,13,2022,8,10,18,2022,7,16,16,24.568559,46.530719,0.7142857142857143,0.9642857142857143
379442,4278734,300000,3,1,2,116,30,10,2,1,1,حي ظهرة البديعة,,,exclusive_marketer,west,Dhahrat Al Badeah Dist.,114,43,2022,7,11,14,2022,5,1,13,24.59832,46.659414,,
1606269,4472272,730000,5,2,5,220,25,0,1,1,0,حي طويق,11.0,20.0,exclusive_marketer,west,Tuwik Dist.,57,14,2022,8,9,4,2022,6,27,10,24.555287,46.514948,0.55,1.0
2441054,4265950,480000,5,1,3,130,30,0,4,1,0,حي طويق,,,exclusive_marketer,west,Tuwik Dist.,121,13,2022,8,10,16,2022,4,24,6,24.562225,46.569157,,
1983866,3928422,670000,3,1,4,191,28,0,3,1,0,حي طويق,,,owner,west,Tuwik Dist.,220,56,2022,6,28,1,2022,1,15,16,24.566518,46.557689,,
1008384,4589388,625000,5,1,5,200,30,0,3,1,0,حي طويق,,,normal_marketer,west,Tuwik Dist.,20,20,2022,8,3,14,2022,8,3,14,24.570771,46.547476,,
1444011,4109918,625000,5,2,4,198,30,0,3,1,0,حي طويق,10.0,19.0,exclusive_marketer,west,Tuwik Dist.,169,16,2022,8,7,0,2022,3,7,18,24.562256,46.529896,0.5263157894736842,1.0421052631578946
702350,4168366,500000,4,1,2,148,30,7,2,1,1,حي ظهرة لبن,,,exclusive_marketer,west,Dhahrat Laban Dist.,152,21,2022,8,2,18,2022,3,23,22,24.638248,46.541657,,
1709125,4451867,585000,4,1,3,160,30,0,4,1,0,حي طويق,10.0,16.0,exclusive_marketer,west,Tuwik Dist.,63,13,2022,8,10,15,2022,6,21,19,24.561765,46.570557,0.625,1.0
483064,3641398,750000,5,2,5,250,30,0,2,1,0,حي طويق,,,normal_marketer,west,Tuwik Dist.,305,15,2022,8,7,23,2021,10,22,18,24.573714,46.535463,,
1592997,4624275,650000,4,1,2,141,30,8,6,1,1,حي ظهرة لبن,30.0,5.0,normal_marketer,west,Dhahrat Laban Dist.,11,11,2022,8,12,15,2022,8,12,15,24.633987,46.535619,0.16666666666666666,0.94
1930092,4403720,770000,4,2,5,250,30,0,4,1,0,حي طويق,,,exclusive_marketer,west,Tuwik Dist.,75,12,2022,8,11,10,2022,6,9,9,24.566053,46.565705,,
80808,4102998,650000,1,0,3,173,30,10,2,1,0,حي ظهرة لبن,,,owner,west,Dhahrat Laban Dist.,170,15,2022,8,7,22,2022,3,5,20,24.656552,46.584916,,
969490,4199555,500000,5,1,3,180,30,0,4,1,0,حي ظهرة نمار,,,exclusive_marketer,west,Dahrat Nimar Dist.,142,14,2022,8,9,15,2022,4,2,22,24.551876,46.58844,,
509597,2469139,500000,3,1,2,140,30,1,1,1,0,حي ظهرة لبن,,,owner,west,Dhahrat Laban Dist.,717,24,2022,7,30,1,2020,9,5,2,24.644266,46.56863,,
1538067,3893850,490000,2,1,2,128,25,0,3,1,0,حي لبن,,,owner,west,Laban Dist.,229,33,2022,7,20,21,2022,1,6,14,24.631866,46.603832,,
467069,3992132,655000,5,1,4,205,35,0,1,1,0,حي ظهرة نمار,15.0,13.0,exclusive_marketer,west,Dahrat Nimar Dist.,202,14,2022,8,9,11,2022,2,2,9,24.564596,46.590572,0.8666666666666667,1.0512820512820513
474410,4010673,590000,7,2,5,250,20,,2,1,0,حي طويق,,,owner,west,Tuwik Dist.,197,21,2022,8,2,15,2022,2,7,16,24.561264,46.543938,,
941352,4142866,850000,4,2,4,200,40,0,1,1,0,حي ظهرة لبن,30.0,30.0,exclusive_marketer,west,Dhahrat Laban Dist.,160,19,2022,8,4,12,2022,3,16,20,24.620274,46.522514,1.0,0.2222222222222222
756733,3906241,650000,5,1,3,175,30,0,6,1,0,حي ظهرة لبن,,,exclusive_marketer,west,Dhahrat Laban Dist.,226,19,2022,8,4,13,2022,1,9,17,24.627567,46.564907,,
467069,3885269,655000,5,1,4,200,36,0,2,1,0,حي ظهرة نمار,15.0,13.0,exclusive_marketer,west,Dahrat Nimar Dist.,231,14,2022,8,9,12,2022,1,4,13,24.55706,46.611786,0.8666666666666667,1.0256410256410255
80808,4102975,500000,1,0,2,151,30,0,1,1,0,حي ظهرة لبن,,,owner,west,Dhahrat Laban Dist.,170,15,2022,8,7,22,2022,3,5,20,24.627064,46.548069,,
549372,4395519,650000,3,1,5,196,30,0,6,1,0,حي طويق,,,exclusive_marketer,west,Tuwik Dist.,77,28,2022,7,25,23,2022,6,7,7,24.576173,46.545954,,
1008384,4614006,710000,5,1,4,250,30,0,3,1,0,حي طويق,,,normal_marketer,west,Tuwik Dist.,14,14,2022,8,9,20,2022,8,9,20,24.573551,46.5408,,
2014364,4288809,580000,3,1,3,180,30,0,3,1,0,حي ظهرة نمار,,,owner,west,Dahrat Nimar Dist.,107,17,2022,8,5,23,2022,5,8,9,24.560882,46.597136,,
2576920,4433740,1200000,5,1,3,180,40,6,3,1,1,حي ظهرة لبن,180.0,1.0,owner,west,Dhahrat Laban Dist.,67,65,2022,6,19,12,2022,6,17,2,24.643024,46.571487,0.005555555555555556,1.0
1008384,4525703,690000,5,2,5,247,30,0,3,1,0,حي طويق,,,normal_marketer,west,Tuwik Dist.,37,20,2022,8,3,13,2022,7,17,9,24.568463,46.547395,,
1233511,3779857,530000,5,1,3,166,30,5,3,1,0,حي طويق,,,exclusive_marketer,west,Tuwik Dist.,260,17,2022,8,6,18,2021,12,5,22,24.555521,46.543621,,
2107326,3872737,615000,1,1,3,205,30,0,5,1,0,حي طويق,,,exclusive_marketer,west,Tuwik Dist.,234,12,2022,8,11,9,2022,1,1,11,24.563895,46.559738,,
1901530,3982800,750000,5,1,4,270,30,,4,1,0,حي ظهرة نمار,,,exclusive_marketer,west,Dahrat Nimar Dist.,205,13,2022,8,10,17,2022,1,30,18,24.558166,46.592495,,
667613,4318981,750000,5,1,3,170,30,5,3,1,0,حي ظهرة لبن,13.5,13.5,exclusive_marketer,west,Dhahrat Laban Dist.,99,16,2022,8,7,15,2022,5,16,19,24.642591,46.571541,1.0,0.9327846364883402
457826,4613555,1300000,4,1,3,149,30,,4,0,0,حي عرقة,15.0,10.0,normal_marketer,west,Arga Dist.,14,13,2022,8,10,10,2022,8,9,19,24.679353,46.574422,0.6666666666666666,0.9933333333333333
1008384,4591938,650000,4,1,3,185,30,0,3,1,0,حي طويق,,,normal_marketer,west,Tuwik Dist.,19,13,2022,8,10,15,2022,8,4,0,24.567124,46.535622,,
1930092,3903371,725000,5,2,5,225,30,0,4,1,0,حي طويق,,,exclusive_marketer,west,Tuwik Dist.,226,12,2022,8,11,10,2022,1,8,22,24.561579,46.519408,,
1464541,4383631,600000,5,2,5,200,40,0,2,1,0,حي طويق,,,normal_marketer,west,Tuwik Dist.,80,15,2022,8,8,0,2022,6,4,0,24.557617,46.570177,,
294886,4317123,780000,4,2,5,271,40,0,5,1,,حي طويق,15.0,30.0,exclusive_marketer,west,Tuwik Dist.,99,59,2022,6,25,12,2022,5,16,11,24.562157,46.550157,0.5,0.6022222222222222
483064,3654484,730000,5,2,5,300,30,0,2,1,0,حي طويق,,,normal_marketer,west,Tuwik Dist.,300,15,2022,8,7,23,2021,10,27,16,24.573372,46.535712,,
1008384,4152129,715000,6,2,4,280,25,0,3,1,0,حي طويق,,,exclusive_marketer,west,Tuwik Dist.,157,18,2022,8,5,17,2022,3,19,18,24.564566,46.530941,,
2097080,4319240,680000,5,1,2,175,20,7,4,1,0,حي ظهرة لبن,,,normal_marketer,west,Dhahrat Laban Dist.,99,99,2022,5,16,20,2022,5,16,20,24.645837,46.575387,,
2156743,4605183,750000,5,1,3,184,30,7,4,1,0,حي لبن,184.0,1.0,owner,west,Laban Dist.,16,11,2022,8,11,23,2022,8,7,18,24.640873,46.600395,0.005434782608695652,1.0
412372,4477323,700000,4,1,3,245,30,0,3,1,1,حي طويق,4.0,61.0,exclusive_marketer,west,Tuwik Dist.,56,51,2022,7,3,18,2022,6,28,17,24.55913,46.539833,0.06557377049180328,1.0040983606557377
2457040,4445772,500000,4,1,3,138,20,7,1,1,0,حي ظهرة لبن,5.0,27.0,exclusive_marketer,west,Dhahrat Laban Dist.,64,64,2022,6,20,12,2022,6,20,12,24.637402,46.564037,0.18518518518518517,1.0222222222222221
900400,4425099,540000,3,1,3,140,29,0,2,1,0,حي ظهرة لبن,10.0,14.0,owner,west,Dhahrat Laban Dist.,69,13,2022,8,10,18,2022,6,14,21,24.614621,46.503262,0.7142857142857143,1.0
2116795,4557943,600000,4,1,2,135,30,9,1,1,0,حي لبن,12.0,11.0,normal_marketer,west,Laban Dist.,28,28,2022,7,25,22,2022,7,25,22,24.638424,46.618538,0.9166666666666666,1.0227272727272727
467069,4595724,840000,7,2,5,300,30,0,3,1,0,حي ظهرة نمار,15.0,20.0,exclusive_marketer,west,Dahrat Nimar Dist.,18,14,2022,8,9,11,2022,8,5,1,24.55825,46.59222,0.75,1.0
104193,4586451,710000,4,1,3,145,30,0,3,0,0,حي ظهرة لبن,10.0,14.0,exclusive_marketer,west,Dhahrat Laban Dist.,21,13,2022,8,10,11,2022,8,2,18,24.618137,46.515564,0.7142857142857143,1.0357142857142858
905991,4343070,750000,7,1,5,270,30,0,3,1,0,حي طويق,,,exclusive_marketer,west,Tuwik Dist.,92,13,2022,8,10,10,2022,5,23,13,24.567486,46.55497,,
